T0055G0029S0153,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0153.wav,快乐男生成员中张杰的档案和学历
T0055G0029S0162,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0162.wav,哈尔滨到牡丹江K七零零三车在南岗还是龙运长途站
T0055G0029S0020,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0020.wav,你喜欢什么样的女人
T0055G0029S0083,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0083.wav,碳素墨水滴到布鞋上该怎样清洗
T0055G0029S0233,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0233.wav,开封奇瑞主要生产什么
T0055G0029S0006,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0006.wav,还没有问题想问你
T0055G0029S0110,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0110.wav,你给我清除一下手机内存
T0055G0029S0338,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0338.wav,我老公不要我了怎么办
T0055G0029S0078,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0078.wav,你有兄弟姐妹我
T0055G0029S0466,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0466.wav,你怎么不会说话了
T0055G0029S0341,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0341.wav,帮我查一下湖南省儿童医院在哪里
T0055G0029S0096,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0096.wav,形容一下你长什么样子
T0055G0029S0063,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0063.wav,新加坡学院历年对福建招收分数
T0055G0029S0318,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0318.wav,我要听梦里水乡
T0055G0029S0314,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0314.wav,我不要打开新浪网
T0055G0029S0372,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0372.wav,给我找一个黄色电影
T0055G0029S0139,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0139.wav,你会脑筋急转弯吗
T0055G0029S0354,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0354.wav,难道 你难道很有才
T0055G0029S0290,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0290.wav,北大青鸟好不好
T0055G0029S0310,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0310.wav,我在遥望月亮之上
T0055G0029S0012,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0012.wav,你好陪我聊天好吗
T0055G0029S0228,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0228.wav,我能帮你改个名字吗
T0055G0029S0024,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0024.wav,晚上不回家吃饭
T0055G0029S0196,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0196.wav,我在实训室呢快点来这里机器人能动了
T0055G0029S0053,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0053.wav,电工的电话号码是多少
T0055G0029S0282,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0282.wav,眼角膜脱落是否是眼珠表层的膜开始膨胀离开眼珠
T0055G0029S0355,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0355.wav,石家庄自驾车从西古城新区到水木城青城怎么走
T0055G0029S0090,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0090.wav,你真的很聪明吗
T0055G0029S0328,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0328.wav,游泳世界锦标赛
T0055G0029S0308,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0308.wav,翻译我要睡觉了
T0055G0029S0003,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0003.wav,我老婆在洗屁股呢
T0055G0029S0135,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0135.wav,叶圣陶先生去了没有
T0055G0029S0127,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0127.wav,一个人过好还是两个人过好
T0055G0029S0319,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0319.wav,少数民族有哪些
T0055G0029S0326,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0326.wav,你想说什么我就听什么
T0055G0029S0313,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0313.wav,你是从哪儿出生的
T0055G0029S0191,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0191.wav,能下载不能安装
T0055G0029S0061,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0061.wav,十五点五十五叫醒我
T0055G0029S0018,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0018.wav,想我和你睡觉是吗
T0055G0029S0392,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0392.wav,点播电影
T0055G0029S0369,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0369.wav,切尔西近期状况
T0055G0029S0370,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0370.wav,你早饭有没有吃
T0055G0029S0143,data/extracted/c_500/data/category1/G0029/session01/T0055G0029S0143.wav,毛泽东什么时候去世的
